timestamp,symbol,open,high,low,close,volume
2021-08-25 15:30:00+00:00,SPY,448.17,449.37,447.79,449.05,1180509.0
2021-08-25 19:30:00+00:00,SPY,449.07,449.45,448.79,448.89,1491803.0
2021-08-26 15:30:00+00:00,SPY,448.61,448.85,446.19,447.4,2887392.0
2021-08-26 19:30:00+00:00,SPY,447.39,447.78,446.16,446.27,2046042.0
2021-08-27 15:30:00+00:00,SPY,447.12,450.43,447.06,450.33,2581717.0
2021-08-27 19:30:00+00:00,SPY,450.34,450.65,449.99,450.19,2226580.0
2021-08-30 15:30:00+00:00,SPY,450.97,453.07,450.72,452.7,1684594.0
2021-08-30 19:30:00+00:00,SPY,452.71,453.05,452.09,452.22,1778359.0
2021-08-31 15:30:00+00:00,SPY,452.13,452.49,450.92,451.59,1416223.0
2021-08-31 19:30:00+00:00,SPY,451.59,451.96,451.19,451.61,2584398.0
2021-09-01 15:30:00+00:00,SPY,452.56,453.05,451.82,452.98,1909164.0
2021-09-01 19:30:00+00:00,SPY,453.0,453.11,451.55,451.81,1476065.0
2021-09-02 15:30:00+00:00,SPY,453.32,454.05,452.72,452.74,1612211.0
2021-09-02 19:30:00+00:00,SPY,452.73,453.22,451.92,453.2,1634741.0
2021-09-03 15:30:00+00:00,SPY,451.98,453.38,451.55,453.19,2016933.0
2021-09-03 19:30:00+00:00,SPY,453.21,453.63,452.85,453.06,1345370.0
2021-09-07 15:30:00+00:00,SPY,452.69,452.81,450.75,452.18,2197700.0
2021-09-07 19:30:00+00:00,SPY,452.19,452.42,451.42,451.51,1490360.0
2021-09-08 15:30:00+00:00,SPY,450.89,451.66,448.87,450.52,3074042.0
2021-09-08 19:30:00+00:00,SPY,450.57,451.12,450.3,450.96,1545077.0
2021-09-09 15:30:00+00:00,SPY,450.7,452.57,449.34,449.79,2524709.0
2021-09-09 19:30:00+00:00,SPY,449.78,450.14,448.73,448.96,2528377.0
2021-09-10 15:30:00+00:00,SPY,451.04,451.48,447.34,448.77,3514994.0
2021-09-10 19:30:00+00:00,SPY,448.79,449.15,445.315,445.51,3462955.0
2021-09-13 15:30:00+00:00,SPY,448.64,448.91,444.89,445.29,3772702.0
2021-09-13 19:30:00+00:00,SPY,445.3,446.58,444.11,446.56,3033719.0
2021-09-14 15:30:00+00:00,SPY,448.12,448.34,444.07,444.91,2942018.0
2021-09-14 19:30:00+00:00,SPY,444.88,445.21,443.23,444.16,3246977.0
2021-09-15 15:30:00+00:00,SPY,444.62,447.52,443.44,447.41,3408429.0
2021-09-15 19:30:00+00:00,SPY,447.44,448.41,447.17,447.86,2438784.0
2021-09-16 15:30:00+00:00,SPY,447.32,448.27,444.02,446.01,2949616.0
2021-09-16 19:30:00+00:00,SPY,445.99,448.35,445.43,447.15,2230766.0
2021-09-17 15:30:00+00:00,SPY,444.92,445.36,441.64,442.06,4279355.0
2021-09-17 19:30:00+00:00,SPY,442.07,442.22,441.02,441.42,3572883.0
2021-09-20 15:30:00+00:00,SPY,434.88,436.54,430.7,431.96,7514166.0
2021-09-20 19:30:00+00:00,SPY,431.95,434.42,428.86,434.1,6024239.0
2021-09-21 15:30:00+00:00,SPY,436.54,437.91,433.08,434.36,5158881.0
2021-09-21 19:30:00+00:00,SPY,434.34,436.05,433.54,433.67,2845824.0
2021-09-22 15:30:00+00:00,SPY,436.04,439.57,435.07,438.3,3151323.0
2021-09-22 19:30:00+00:00,SPY,438.28,440.03,436.61,437.84,5747676.0
2021-09-23 15:30:00+00:00,SPY,439.85,444.45,439.6,444.41,3658616.0
2021-09-23 19:30:00+00:00,SPY,444.44,444.88,443.03,443.05,2571661.0
2021-09-24 15:30:00+00:00,SPY,441.44,443.91,441.21,443.49,2594269.0
2021-09-24 19:30:00+00:00,SPY,443.48,444.665,442.8,443.93,1740838.0
2021-09-27 15:30:00+00:00,SPY,442.81,444.04,441.9,443.09,2788646.0
2021-09-27 19:30:00+00:00,SPY,443.07,443.71,442.32,442.68,1965352.0
2021-09-28 15:30:00+00:00,SPY,439.69,440.03,432.95,434.67,6364355.0
2021-09-28 19:30:00+00:00,SPY,434.665,436.67,433.02,433.74,4613513.0
2021-09-29 15:30:00+00:00,SPY,435.19,437.04,434.03,434.67,3700465.0
2021-09-29 19:30:00+00:00,SPY,434.7,436.97,433.85,434.43,3175820.0
2021-09-30 15:30:00+00:00,SPY,436.02,436.77,430.0,430.89,5181697.0
2021-09-30 19:30:00+00:00,SPY,430.88,433.86,428.94,429.19,6346076.0
2021-10-01 15:30:00+00:00,SPY,430.98,432.46,427.24,432.21,5552968.0
2021-10-01 19:30:00+00:00,SPY,432.24,436.03,432.24,434.18,3723952.0
2021-10-04 15:30:00+00:00,SPY,433.0,433.93,426.36,427.23,6235083.0
2021-10-04 19:30:00+00:00,SPY,427.21,429.22,427.21,428.7,5916996.0
2021-10-05 15:30:00+00:00,SPY,430.24,435.17,429.39,434.54,3993163.0
2021-10-05 19:30:00+00:00,SPY,434.53,435.49,432.85,433.04,2583466.0
2021-10-06 15:30:00+00:00,SPY,429.27,431.5,427.545,431.26,5388027.0
2021-10-06 19:30:00+00:00,SPY,431.24,435.11,431.19,434.91,4190129.0
2021-10-07 15:30:00+00:00,SPY,438.39,441.67,438.26,441.21,3031787.0
2021-10-07 19:30:00+00:00,SPY,441.2,441.22,438.2,438.65,2013987.0
2021-10-08 15:30:00+00:00,SPY,439.48,439.88,437.19,437.49,2550243.0
2021-10-08 19:30:00+00:00,SPY,437.42,439.3,437.3,437.83,2165320.0
2021-10-11 15:30:00+00:00,SPY,437.16,440.26,436.3,436.41,2131914.0
2021-10-11 19:30:00+00:00,SPY,436.45,437.31,434.62,434.66,2064399.0
2021-10-12 15:30:00+00:00,SPY,435.67,436.09,433.51,434.26,3148698.0
2021-10-12 19:30:00+00:00,SPY,434.22,435.55,432.78,433.66,2482319.0
2021-10-13 15:30:00+00:00,SPY,434.71,435.27,431.55,434.65,3013059.0
2021-10-13 19:30:00+00:00,SPY,434.66,436.05,433.94,435.13,2384750.0
2021-10-14 15:30:00+00:00,SPY,439.08,442.25,438.58,441.71,2822137.0
2021-10-14 19:30:00+00:00,SPY,441.75,442.65,441.65,442.47,2077144.0
2021-10-15 15:30:00+00:00,SPY,444.77,445.7,444.09,445.1,1953878.0
2021-10-15 19:30:00+00:00,SPY,445.12,446.26,445.12,445.83,1939463.0
2021-10-18 15:30:00+00:00,SPY,443.97,447.01,443.28,446.82,1879190.0
2021-10-18 19:30:00+00:00,SPY,446.81,447.55,446.46,447.23,2287026.0
2021-10-19 15:30:00+00:00,SPY,448.92,450.55,448.28,450.23,1805044.0
2021-10-19 19:30:00+00:00,SPY,450.24,450.7,449.605,450.68,1495077.0
2021-10-20 15:30:00+00:00,SPY,451.12,452.72,451.01,451.81,1792722.0
2021-10-20 19:30:00+00:00,SPY,451.76,452.51,451.52,452.39,1348027.0
2021-10-21 15:30:00+00:00,SPY,451.75,452.86,451.32,452.31,1326423.0
2021-10-21 19:30:00+00:00,SPY,452.31,453.825,451.77,453.62,1214592.0
2021-10-22 15:30:00+00:00,SPY,453.13,454.65,451.05,452.87,2352978.0
2021-10-22 19:30:00+00:00,SPY,452.89,454.07,452.5,453.14,1933635.0
2021-10-25 15:30:00+00:00,SPY,454.28,455.89,452.39,455.61,1627740.0
2021-10-25 19:30:00+00:00,SPY,455.62,455.89,454.88,455.49,1487447.0
2021-10-26 15:30:00+00:00,SPY,457.2,458.49,455.59,456.25,2337358.0
2021-10-26 19:30:00+00:00,SPY,456.25,457.43,455.9,455.99,1937876.0
2021-10-27 15:30:00+00:00,SPY,456.45,457.14,455.33,456.79,2081554.0
2021-10-27 19:30:00+00:00,SPY,456.81,457.12,453.87,453.9,2269831.0
2021-10-28 15:30:00+00:00,SPY,455.46,457.95,455.46,457.055,1859422.0
2021-10-28 19:30:00+00:00,SPY,457.06,458.39,457.06,458.26,1582450.0
2021-10-29 15:30:00+00:00,SPY,455.87,459.16,455.57,458.85,2083740.0
2021-10-29 19:30:00+00:00,SPY,458.86,459.55,457.58,459.22,2882882.0
2021-11-01 14:30:00+00:00,SPY,460.3,460.695,458.2,459.25,2156043.0
2021-11-01 18:30:00+00:00,SPY,459.24,460.23,458.22,460.08,1328412.0
2021-11-02 14:30:00+00:00,SPY,460.22,462.21,460.08,461.57,1856896.0
2021-11-02 18:30:00+00:00,SPY,461.56,462.04,461.225,461.88,1636084.0
2021-11-03 14:30:00+00:00,SPY,461.3,461.67,460.83,461.28,1153112.0
2021-11-03 18:30:00+00:00,SPY,461.3,465.14,460.9,464.74,2887208.0
2021-11-04 14:30:00+00:00,SPY,465.36,467.0,465.0,466.07,1946612.0
2021-11-04 18:30:00+00:00,SPY,466.08,466.91,465.54,466.88,1682328.0
2021-11-05 14:30:00+00:00,SPY,469.28,470.65,466.93,466.93,2711525.0
2021-11-05 18:30:00+00:00,SPY,466.94,469.15,466.92,468.49,2240365.0
2021-11-08 15:30:00+00:00,SPY,469.7,470.21,468.21,468.85,1639662.0
2021-11-08 19:30:00+00:00,SPY,468.85,469.47,468.55,468.96,1563490.0
2021-11-09 15:30:00+00:00,SPY,469.32,469.56,465.88,466.57,2985534.0
2021-11-09 19:30:00+00:00,SPY,466.59,467.49,465.95,467.38,1346617.0
2021-11-10 15:30:00+00:00,SPY,465.58,467.38,464.5,465.05,2323640.0
2021-11-10 19:30:00+00:00,SPY,465.04,465.39,462.04,463.64,3144953.0
2021-11-11 15:30:00+00:00,SPY,465.21,465.29,463.85,464.28,1443233.0
2021-11-11 19:30:00+00:00,SPY,464.26,464.84,463.76,463.81,999727.0
2021-11-12 15:30:00+00:00,SPY,465.16,467.36,464.11,466.67,1816654.0
2021-11-12 19:30:00+00:00,SPY,466.68,467.86,466.27,467.26,1647565.0
2021-11-15 15:30:00+00:00,SPY,468.64,468.8,466.23,467.23,1671251.0
2021-11-15 19:30:00+00:00,SPY,467.25,467.52,466.59,467.41,1392163.0
2021-11-16 15:30:00+00:00,SPY,467.16,470.31,467.07,470.09,1739925.0
2021-11-16 19:30:00+00:00,SPY,470.09,470.47,468.99,469.24,1725402.0
2021-11-17 15:30:00+00:00,SPY,469.01,469.185,467.48,468.41,1670651.0
2021-11-17 19:30:00+00:00,SPY,468.42,468.76,467.96,468.11,1492645.0
2021-11-18 15:30:00+00:00,SPY,469.24,469.96,466.36,469.18,2128388.0
2021-11-18 19:30:00+00:00,SPY,469.16,470.0,468.64,469.72,1371260.0
2021-11-19 15:30:00+00:00,SPY,469.61,470.94,468.71,469.22,1889004.0
2021-11-19 19:30:00+00:00,SPY,469.17,469.85,468.52,468.89,1528539.0
2021-11-22 15:30:00+00:00,SPY,470.9,473.53,469.25,470.94,3072080.0
2021-11-22 19:30:00+00:00,SPY,470.99,472.39,467.35,467.52,2476048.0
2021-11-23 15:30:00+00:00,SPY,467.22,469.08,464.45,465.42,3239915.0
2021-11-23 19:30:00+00:00,SPY,465.41,468.67,464.95,468.24,2314282.0
2021-11-24 15:30:00+00:00,SPY,466.1,469.02,465.2,468.83,2543213.0
2021-11-24 19:30:00+00:00,SPY,468.9,469.57,467.32,469.37,2468721.0
2021-11-26 15:30:00+00:00,SPY,462.34,463.89,457.24,458.09,9186401.0
2021-11-26 19:30:00+00:00,SPY,458.01,458.14,456.94,456.94,14936.0
2021-11-29 15:30:00+00:00,SPY,464.06,466.55,461.75,466.05,3585055.0
2021-11-29 19:30:00+00:00,SPY,466.04,466.37,464.34,464.62,2655340.0
2021-11-30 15:30:00+00:00,SPY,462.0,464.01,455.85,457.11,7103411.0
2021-11-30 19:30:00+00:00,SPY,457.13,459.31,455.31,455.78,6797603.0
2021-12-01 15:30:00+00:00,SPY,461.64,464.66,458.78,460.25,4309490.0
2021-12-01 19:30:00+00:00,SPY,460.23,460.36,450.29,450.52,5749076.0
2021-12-02 15:30:00+00:00,SPY,450.73,458.37,450.34,456.61,5771910.0
2021-12-02 19:30:00+00:00,SPY,456.66,459.06,456.16,457.36,5252379.0
2021-12-03 15:30:00+00:00,SPY,459.17,460.29,450.13,452.03,6568771.0
2021-12-03 19:30:00+00:00,SPY,452.03,453.67,448.92,453.43,5124993.0
2021-12-06 15:30:00+00:00,SPY,456.15,460.63,453.57,460.33,4466102.0
2021-12-06 19:30:00+00:00,SPY,460.38,460.78,458.33,458.78,2917378.0
2021-12-07 15:30:00+00:00,SPY,464.41,468.87,464.35,468.21,2986738.0
2021-12-07 19:30:00+00:00,SPY,468.21,468.79,466.24,468.25,3800686.0
2021-12-08 15:30:00+00:00,SPY,468.7,469.28,466.83,468.57,2488771.0
2021-12-08 19:30:00+00:00,SPY,468.57,470.0,468.24,469.54,2101386.0
2021-12-09 15:30:00+00:00,SPY,468.15,469.06,467.07,468.51,2001918.0
2021-12-09 19:30:00+00:00,SPY,468.48,469.1,466.145,466.32,2279031.0
2021-12-10 15:30:00+00:00,SPY,469.23,470.08,466.53,469.23,3043918.0
2021-12-10 19:30:00+00:00,SPY,469.25,470.89,468.38,470.71,2161240.0
2021-12-13 15:30:00+00:00,SPY,470.19,470.56,466.76,467.49,3359660.0
2021-12-13 19:30:00+00:00,SPY,467.51,468.61,466.27,466.61,3085625.0
2021-12-14 15:30:00+00:00,SPY,463.09,465.74,460.25,461.36,3405119.0
2021-12-14 19:30:00+00:00,SPY,461.38,464.44,460.44,463.38,2571255.0
2021-12-15 15:30:00+00:00,SPY,463.42,463.73,460.8,462.15,2474806.0
2021-12-15 19:30:00+00:00,SPY,462.15,470.86,460.75,470.58,6864874.0
2021-12-16 15:30:00+00:00,SPY,472.56,472.87,467.62,468.8,3730212.0
2021-12-16 19:30:00+00:00,SPY,468.8,469.22,464.8,466.43,4237575.0
2021-12-17 15:30:00+00:00,SPY,461.55,464.72,458.06,462.85,5949763.0
2021-12-17 19:30:00+00:00,SPY,462.94,463.7,459.54,459.89,3995751.0
2021-12-20 15:30:00+00:00,SPY,454.48,454.935,451.15,452.57,3806068.0
2021-12-20 19:30:00+00:00,SPY,452.48,455.4,452.08,454.98,3016168.0
2021-12-21 15:30:00+00:00,SPY,458.58,461.94,456.315,461.79,2559510.0
2021-12-21 19:30:00+00:00,SPY,461.81,463.21,461.24,463.04,1904965.0
2021-12-22 15:30:00+00:00,SPY,462.79,466.9,462.64,466.285,2325427.0
2021-12-22 19:30:00+00:00,SPY,466.34,467.81,465.27,467.69,1744800.0
2021-12-23 15:30:00+00:00,SPY,468.75,471.46,468.65,471.19,1693632.0
2021-12-23 19:30:00+00:00,SPY,471.22,472.18,470.54,470.57,1768500.0
2021-12-27 15:30:00+00:00,SPY,472.05,476.14,472.02,475.97,1370749.0
2021-12-27 19:30:00+00:00,SPY,475.98,477.3,475.7,477.3,1683266.0
2021-12-28 15:30:00+00:00,SPY,477.72,478.81,476.07,476.87,1515491.0
2021-12-28 19:30:00+00:00,SPY,476.86,477.69,476.24,476.89,1326879.0
2021-12-29 15:30:00+00:00,SPY,476.97,478.14,475.93,476.75,1451999.0
2021-12-29 19:30:00+00:00,SPY,476.76,478.56,476.63,477.46,1466305.0
2021-12-30 15:30:00+00:00,SPY,477.93,478.99,477.69,478.06,1207500.0
2021-12-30 19:30:00+00:00,SPY,478.06,478.36,475.68,476.15,1819791.0
2021-12-31 15:30:00+00:00,SPY,475.64,476.86,474.88,476.32,1588768.0
2021-12-31 19:30:00+00:00,SPY,476.27,476.7,474.68,474.89,2657557.0
2022-01-03 15:30:00+00:00,SPY,476.3,477.71,473.87,476.07,2473053.0
2022-01-03 19:30:00+00:00,SPY,476.09,477.85,475.87,477.76,1965646.0
2022-01-04 15:30:00+00:00,SPY,479.22,479.96,476.44,476.78,2367901.0
2022-01-04 19:30:00+00:00,SPY,476.8,478.96,475.59,477.51,2262204.0
2022-01-05 15:30:00+00:00,SPY,477.16,477.98,475.31,475.86,2256670.0
2022-01-05 19:30:00+00:00,SPY,475.86,476.91,468.29,468.43,4364409.0
2022-01-06 15:30:00+00:00,SPY,467.94,470.8,465.45,468.64,4143767.0
2022-01-06 19:30:00+00:00,SPY,468.64,470.17,467.09,467.93,2462182.0
2022-01-07 15:30:00+00:00,SPY,467.95,469.2,464.65,467.03,2970202.0
2022-01-07 19:30:00+00:00,SPY,467.03,467.97,465.92,466.12,2122025.0
2022-01-10 15:30:00+00:00,SPY,462.7,462.99,456.6,460.52,4914346.0
2022-01-10 19:30:00+00:00,SPY,460.52,465.73,460.17,465.52,3371239.0
2022-01-11 15:30:00+00:00,SPY,465.23,468.37,462.05,468.08,3664991.0
2022-01-11 19:30:00+00:00,SPY,468.11,469.85,467.715,469.75,1803332.0
2022-01-12 15:30:00+00:00,SPY,471.59,473.2,468.94,470.84,2652082.0
2022-01-12 19:30:00+00:00,SPY,470.835,471.67,469.77,471.08,1673435.0
2022-01-13 15:30:00+00:00,SPY,472.19,472.88,466.91,468.49,2928464.0
2022-01-13 19:30:00+00:00,SPY,468.45,469.2,463.48,464.52,3114322.0
2022-01-14 15:30:00+00:00,SPY,461.19,464.85,459.91,460.52,4617884.0
2022-01-14 19:30:00+00:00,SPY,460.42,465.08,459.99,464.72,3518651.0
2022-01-18 15:30:00+00:00,SPY,459.74,459.96,455.47,456.13,4292133.0
2022-01-18 19:30:00+00:00,SPY,456.06,458.9,455.34,456.51,3802331.0
2022-01-19 15:30:00+00:00,SPY,458.13,459.59,454.73,456.89,3695454.0
2022-01-19 19:30:00+00:00,SPY,456.9,457.27,451.47,451.79,3659759.0
2022-01-20 15:30:00+00:00,SPY,453.75,458.74,453.51,455.68,3316437.0
2022-01-20 19:30:00+00:00,SPY,455.71,456.565,446.26,446.81,5952757.0
2022-01-21 15:30:00+00:00,SPY,445.59,448.05,440.66,442.0,8119122.0
2022-01-21 19:30:00+00:00,SPY,442.02,443.83,437.97,438.02,6600049.0
2022-01-24 15:30:00+00:00,SPY,432.07,433.46,420.78,426.29,10899605.0
2022-01-24 19:30:00+00:00,SPY,426.26,440.38,426.04,439.89,8716680.0
2022-01-25 15:30:00+00:00,SPY,433.07,434.67,427.15,433.57,9700587.0
2022-01-25 19:30:00+00:00,SPY,433.51,439.71,433.19,434.42,5952600.0
2022-01-26 15:30:00+00:00,SPY,440.72,443.08,437.54,440.78,6033633.0
2022-01-26 19:30:00+00:00,SPY,440.78,444.03,428.86,433.47,15043798.0
2022-01-27 15:30:00+00:00,SPY,438.23,441.59,430.08,430.26,8454620.0
2022-01-27 19:30:00+00:00,SPY,430.33,434.27,429.45,431.22,6763931.0
2022-01-28 15:30:00+00:00,SPY,432.68,437.52,427.82,435.62,8898102.0
2022-01-28 19:30:00+00:00,SPY,435.65,442.0,431.84,441.92,6686494.0
2022-01-31 15:30:00+00:00,SPY,441.24,447.61,439.83,446.87,5042237.0
2022-01-31 19:30:00+00:00,SPY,446.95,450.27,445.71,449.81,3346956.0
2022-02-01 15:30:00+00:00,SPY,450.68,451.02,446.95,450.335,4840385.0
2022-02-01 19:30:00+00:00,SPY,450.32,453.62,449.52,452.94,3058466.0
2022-02-02 15:30:00+00:00,SPY,455.5,456.86,453.06,455.66,3586166.0
2022-02-02 19:30:00+00:00,SPY,455.66,458.12,455.49,457.3,3359326.0
2022-02-03 15:30:00+00:00,SPY,450.95,452.96,449.05,450.06,4642754.0
2022-02-03 19:30:00+00:00,SPY,450.06,450.7,445.72,446.68,3761201.0
2022-02-04 15:30:00+00:00,SPY,446.35,450.39,443.86,449.74,4637063.0
2022-02-04 19:30:00+00:00,SPY,449.76,452.77,448.58,448.73,3684811.0
2022-02-07 15:30:00+00:00,SPY,449.51,450.86,446.77,448.99,3331437.0
2022-02-07 19:30:00+00:00,SPY,449.02,450.99,445.85,447.24,2708457.0
2022-02-08 15:30:00+00:00,SPY,446.74,451.26,445.24,449.85,3116776.0
2022-02-08 19:30:00+00:00,SPY,449.86,451.91,448.11,450.89,2376455.0
2022-02-09 15:30:00+00:00,SPY,455.22,457.02,455.02,456.55,3158483.0
2022-02-09 19:30:00+00:00,SPY,456.57,457.8,455.76,457.51,2550626.0
2022-02-10 15:30:00+00:00,SPY,451.34,457.7,451.32,451.51,6131299.0
2022-02-10 19:30:00+00:00,SPY,451.5,452.22,447.2,449.36,5114415.0
2022-02-11 15:30:00+00:00,SPY,449.41,451.6,445.68,445.68,4270811.0
2022-02-11 19:30:00+00:00,SPY,445.68,445.74,438.95,440.5,10185223.0
2022-02-14 15:30:00+00:00,SPY,439.92,441.6,437.36,439.93,5623124.0
2022-02-14 19:30:00+00:00,SPY,439.91,440.2,435.34,439.04,6340144.0
2022-02-15 15:30:00+00:00,SPY,443.72,445.99,443.19,445.38,3561484.0
2022-02-15 19:30:00+00:00,SPY,445.38,446.28,443.86,446.08,3240219.0
2022-02-16 15:30:00+00:00,SPY,443.93,444.81,441.94,443.06,2541759.0
2022-02-16 19:30:00+00:00,SPY,443.08,448.055,442.02,446.62,3907778.0
2022-02-17 15:30:00+00:00,SPY,443.32,443.77,439.8,440.48,3523589.0
2022-02-17 19:30:00+00:00,SPY,440.44,440.89,436.43,437.11,3394768.0
2022-02-18 15:30:00+00:00,SPY,437.36,438.65,431.82,432.56,5237265.0
2022-02-18 19:30:00+00:00,SPY,432.56,437.4,432.41,434.26,4560550.0
2022-02-22 15:30:00+00:00,SPY,431.89,435.5,428.23,428.9,4815863.0
2022-02-22 19:30:00+00:00,SPY,428.79,432.88,425.86,429.65,5603126.0
2022-02-23 15:30:00+00:00,SPY,432.66,433.25,425.58,425.72,4703311.0
2022-02-23 19:30:00+00:00,SPY,425.71,427.27,421.36,421.97,5712703.0
2022-02-24 15:30:00+00:00,SPY,411.02,419.47,410.65,416.53,14409443.0
2022-02-24 19:30:00+00:00,SPY,416.56,428.76,416.44,428.31,10930571.0
2022-02-25 15:30:00+00:00,SPY,429.61,437.28,427.86,436.56,6935559.0
2022-02-25 19:30:00+00:00,SPY,436.58,437.84,435.02,437.7,5185391.0
2022-02-28 15:30:00+00:00,SPY,432.02,438.19,431.85,433.84,8768631.0
2022-02-28 19:30:00+00:00,SPY,433.82,436.94,430.7,436.66,7166051.0
2022-03-01 15:30:00+00:00,SPY,435.04,437.17,428.28,428.33,7276177.0
2022-03-01 19:30:00+00:00,SPY,428.3,432.29,427.11,430.0,6092636.0
2022-03-02 15:30:00+00:00,SPY,432.37,439.07,431.57,438.5,9334123.0
2022-03-02 19:30:00+00:00,SPY,438.56,439.55,437.64,437.85,4487406.0
2022-03-03 15:30:00+00:00,SPY,440.47,441.11,433.84,438.88,7481343.0
2022-03-03 19:30:00+00:00,SPY,438.86,439.27,433.92,435.72,3949010.0
2022-03-04 15:30:00+00:00,SPY,431.75,433.37,427.89,431.77,7187643.0
2022-03-04 19:30:00+00:00,SPY,431.78,432.86,429.21,432.22,4434796.0
2022-03-07 15:30:00+00:00,SPY,431.55,431.83,422.06,422.92,8028648.0
2022-03-07 19:30:00+00:00,SPY,422.89,424.05,419.36,419.45,5197836.0
2022-03-08 15:30:00+00:00,SPY,419.62,427.2,415.12,423.71,10655747.0
2022-03-08 19:30:00+00:00,SPY,423.75,423.75,416.255,416.3,7355004.0
2022-03-09 15:30:00+00:00,SPY,425.14,428.74,422.85,428.29,6232090.0
2022-03-09 19:30:00+00:00,SPY,428.32,429.5,426.3,427.41,3688355.0
2022-03-10 15:30:00+00:00,SPY,422.52,425.27,420.45,422.38,5108828.0
2022-03-10 19:30:00+00:00,SPY,422.38,426.42,422.105,425.47,3525562.0
2022-03-11 15:30:00+00:00,SPY,428.12,428.76,423.01,425.0,4993459.0
2022-03-11 19:30:00+00:00,SPY,424.97,425.5,419.55,420.08,3827393.0
2022-03-14 14:30:00+00:00,SPY,420.89,424.5,417.31,417.44,5380351.0
2022-03-14 18:30:00+00:00,SPY,417.44,418.2,415.8,417.05,3729362.0
2022-03-15 14:30:00+00:00,SPY,419.77,424.4,418.43,422.13,4553486.0
2022-03-15 18:30:00+00:00,SPY,422.13,426.83,421.38,426.12,3040076.0
2022-03-16 14:30:00+00:00,SPY,429.89,434.54,429.8,430.64,4473791.0
2022-03-16 18:30:00+00:00,SPY,430.64,435.68,424.8,435.61,6058787.0
2022-03-17 14:30:00+00:00,SPY,433.59,438.74,433.23,438.67,2884229.0
2022-03-17 18:30:00+00:00,SPY,438.71,441.06,438.13,441.02,2813542.0
2022-03-18 14:30:00+00:00,SPY,438.0,442.29,437.22,442.27,2155034.0
2022-03-18 18:30:00+00:00,SPY,442.295,444.86,441.48,444.46,2264196.0
2022-03-21 14:30:00+00:00,SPY,444.39,446.455,440.68,441.27,3495580.0
2022-03-21 18:30:00+00:00,SPY,441.23,444.48,441.23,444.42,2076461.0
2022-03-22 14:30:00+00:00,SPY,445.86,449.68,445.86,449.0,2214447.0
2022-03-22 18:30:00+00:00,SPY,449.03,450.56,448.13,449.57,2236308.0
2022-03-23 14:30:00+00:00,SPY,446.91,448.48,444.93,445.06,2654699.0
2022-03-23 18:30:00+00:00,SPY,444.995,446.29,443.79,443.84,2698781.0
2022-03-24 14:30:00+00:00,SPY,445.89,448.94,444.78,448.15,2331131.0
2022-03-24 18:30:00+00:00,SPY,448.16,450.45,447.43,450.41,1907997.0
2022-03-25 14:30:00+00:00,SPY,451.17,452.98,448.44,449.98,2731687.0
2022-03-25 18:30:00+00:00,SPY,449.97,452.79,449.71,452.65,2050611.0
2022-03-28 15:30:00+00:00,SPY,452.06,453.64,450.06,452.31,2030416.0
2022-03-28 19:30:00+00:00,SPY,452.35,455.89,452.15,455.86,1778667.0
2022-03-29 15:30:00+00:00,SPY,460.02,461.24,457.19,458.14,3351740.0
2022-03-29 19:30:00+00:00,SPY,458.25,462.07,457.97,461.6,2155066.0
2022-03-30 15:30:00+00:00,SPY,460.34,461.19,458.64,458.99,2246127.0
2022-03-30 19:30:00+00:00,SPY,458.96,459.33,456.47,458.72,2202926.0
2022-03-31 15:30:00+00:00,SPY,457.88,458.75,456.28,456.95,1821087.0
2022-03-31 19:30:00+00:00,SPY,456.96,457.47,451.51,451.68,4790953.0
2022-04-01 15:30:00+00:00,SPY,453.31,453.46,449.14,449.65,2429681.0
2022-04-01 19:30:00+00:00,SPY,449.64,453.18,449.59,452.88,3260023.0
2022-04-04 15:30:00+00:00,SPY,453.13,455.71,452.29,455.25,1872905.0
2022-04-04 19:30:00+00:00,SPY,455.26,456.83,454.99,456.77,1610160.0
2022-04-05 15:30:00+00:00,SPY,455.22,457.825,452.67,454.18,2675117.0
2022-04-05 19:30:00+00:00,SPY,454.19,454.21,449.82,451.04,2185077.0
2022-04-06 15:30:00+00:00,SPY,446.89,447.58,444.51,445.8,2756284.0
2022-04-06 19:30:00+00:00,SPY,445.81,448.93,443.47,446.56,5267757.0
2022-04-07 15:30:00+00:00,SPY,445.59,447.72,443.54,446.54,2896955.0
2022-04-07 19:30:00+00:00,SPY,446.58,450.69,445.92,448.75,2853250.0
2022-04-08 15:30:00+00:00,SPY,447.97,450.61,445.95,449.22,2530735.0
2022-04-08 19:30:00+00:00,SPY,449.27,449.37,446.69,447.62,2474919.0
2022-04-11 15:30:00+00:00,SPY,444.11,445.0,441.37,441.73,2921901.0
2022-04-11 19:30:00+00:00,SPY,441.7,443.0,439.395,439.95,2822912.0
2022-04-12 15:30:00+00:00,SPY,443.08,445.72,441.17,441.64,3416751.0
2022-04-12 19:30:00+00:00,SPY,441.69,441.91,436.66,438.24,3141440.0
2022-04-13 15:30:00+00:00,SPY,438.03,442.83,437.84,442.37,2658930.0
2022-04-13 19:30:00+00:00,SPY,442.43,444.1,441.53,443.35,1548542.0
2022-04-14 15:30:00+00:00,SPY,443.55,444.72,439.47,440.0,2702764.0
2022-04-14 19:30:00+00:00,SPY,440.0,441.82,437.68,437.86,3118604.0
2022-04-18 15:30:00+00:00,SPY,436.81,439.5,435.62,437.24,2377092.0
